node_id,level1,level2,leaf_id,layer_id,flow,node_name,layer_name
583,3,154,NA,4,3.22289e-4,ASV_00626,FI1
583,1,3,98,6,2.33806e-4,ASV_00626,UK2
584,3,64,NA,4,4.08255e-4,ASV_00627,FI1
584,1,1,211,5,7.53806e-4,ASV_00627,UK1
584,1,3,457,6,1.34763e-4,ASV_00627,UK2
584,2,429,NA,7,1.37261e-4,ASV_00627,SE1
585,1,2,482,2,2.30692e-4,ASV_00628,IT2
585,1,1,395,5,5.71663e-4,ASV_00628,UK1
585,1,3,128,6,2.19808e-4,ASV_00628,UK2
586,1,3,333,6,1.64677e-4,ASV_00629,UK2
587,1,2,347,2,3.27202e-4,ASV_00630,IT2
587,3,118,NA,4,3.5716e-4,ASV_00630,FI1
587,1,3,211,6,1.9016e-4,ASV_00630,UK2
587,2,137,NA,7,3.51586e-4,ASV_00630,SE1
588,2,150,NA,7,3.4287e-4,ASV_00631,SE1
589,1,2,212,2,4.13061e-4,ASV_00633,IT2
589,1,3,43,6,2.66203e-4,ASV_00633,UK2
590,1,4,223,1,1.89273e-4,ASV_00635,IT1
590,1,2,49,2,5.81128e-4,ASV_00635,IT2
590,1,1,65,5,9.13736e-4,ASV_00635,UK1
590,1,3,438,6,1.38789e-4,ASV_00635,UK2
591,1,2,284,2,3.64181e-4,ASV_00636,IT2
591,1,4,421,3,3.80509e-5,ASV_00636,IT3
592,1,3,629,6,5.28485e-5,ASV_00637,UK2
593,1,2,122,2,4.86447e-4,ASV_00638,IT2
593,3,125,NA,4,3.53588e-4,ASV_00638,FI1
593,1,3,279,6,1.74031e-4,ASV_00638,UK2
593,2,250,NA,7,2.82824e-4,ASV_00638,SE1
594,1,3,560,6,1.04e-4,ASV_00639,UK2
595,3,115,NA,4,3.61887e-4,ASV_00640,FI1
595,1,3,378,6,1.5131e-4,ASV_00640,UK2
595,2,161,NA,7,3.33958e-4,ASV_00640,SE1
596,1,2,448,2,2.59671e-4,ASV_00641,IT2
596,3,314,NA,4,1.51478e-4,ASV_00641,FI1
596,1,1,409,5,5.61145e-4,ASV_00641,UK1
596,1,3,630,6,4.74048e-5,ASV_00641,UK2
596,2,360,NA,7,2.03751e-4,ASV_00641,SE1
597,1,2,66,2,5.45388e-4,ASV_00643,IT2
597,3,199,NA,4,2.75586e-4,ASV_00643,FI1
597,1,1,23,5,9.78624e-4,ASV_00643,UK1
597,1,3,65,6,2.56417e-4,ASV_00643,UK2
597,2,259,NA,7,2.77845e-4,ASV_00643,SE1
598,3,152,NA,4,3.25083e-4,ASV_00644,FI1
598,2,367,NA,7,1.97358e-4,ASV_00644,SE1
599,1,2,455,2,2.55509e-4,ASV_00645,IT2
599,3,79,NA,4,3.88265e-4,ASV_00645,FI1
599,1,3,616,6,7.18371e-5,ASV_00645,UK2
599,2,138,NA,7,3.50715e-4,ASV_00645,SE1
600,1,3,123,6,2.21148e-4,ASV_00647,UK2
600,2,160,NA,7,3.3468e-4,ASV_00647,SE1
601,3,12,NA,4,5.12481e-4,ASV_00649,FI1
601,2,443,NA,7,1.08861e-4,ASV_00649,SE1
602,1,2,132,2,4.76163e-4,ASV_00651,IT2
602,3,289,NA,4,1.7113e-4,ASV_00651,FI1
602,1,1,40,5,9.45853e-4,ASV_00651,UK1
602,1,3,419,6,1.43741e-4,ASV_00651,UK2
603,2,271,NA,7,2.73015e-4,ASV_00652,SE1
604,1,3,157,6,2.10939e-4,ASV_00653,UK2
605,1,4,185,1,2.12506e-4,ASV_00654,IT1
605,1,2,487,2,2.29263e-4,ASV_00654,IT2
605,1,4,333,3,6.11963e-5,ASV_00654,IT3
605,1,1,270,5,7.10512e-4,ASV_00654,UK1
605,1,3,347,6,1.60479e-4,ASV_00654,UK2
605,2,287,NA,7,2.59022e-4,ASV_00654,SE1
606,1,4,193,1,2.08515e-4,ASV_00656,IT1
606,1,2,470,2,2.43184e-4,ASV_00656,IT2
606,3,252,NA,4,2.2231e-4,ASV_00656,FI1
606,1,1,333,5,6.41011e-4,ASV_00656,UK1
606,1,3,493,6,1.2162e-4,ASV_00656,UK2
606,2,125,NA,7,3.63894e-4,ASV_00656,SE1
607,1,1,487,5,2.65932e-4,ASV_00657,UK1
607,1,3,102,6,2.318e-4,ASV_00657,UK2
608,2,315,NA,7,2.38379e-4,ASV_00659,SE1
609,1,3,468,6,1.29973e-4,ASV_00660,UK2
610,1,2,206,2,4.15984e-4,ASV_00662,IT2
610,3,102,NA,4,3.73128e-4,ASV_00662,FI1
610,2,248,NA,7,2.83563e-4,ASV_00662,SE1
611,1,3,32,6,2.79756e-4,ASV_00663,UK2
612,1,2,549,2,1.63341e-4,ASV_00665,IT2
612,1,3,152,6,2.12103e-4,ASV_00665,UK2
613,1,2,315,2,3.42417e-4,ASV_00666,IT2
613,3,122,NA,4,3.5499e-4,ASV_00666,FI1
613,2,447,NA,7,1.05166e-4,ASV_00666,SE1
614,1,2,34,2,6.17774e-4,ASV_00668,IT2
615,1,3,92,6,2.37448e-4,ASV_00669,UK2
616,1,3,614,6,7.21953e-5,ASV_00670,UK2
617,1,4,208,1,1.98065e-4,ASV_00671,IT1
617,1,2,21,2,6.54386e-4,ASV_00671,IT2
617,1,1,203,5,7.58592e-4,ASV_00671,UK1
617,1,3,494,6,1.21392e-4,ASV_00671,UK2
617,2,151,NA,7,3.42295e-4,ASV_00671,SE1
618,1,2,372,2,3.10927e-4,ASV_00673,IT2
618,1,1,9,5,0.00103416,ASV_00673,UK1
618,1,3,267,6,1.76401e-4,ASV_00673,UK2
619,1,4,289,1,1.30785e-4,ASV_00674,IT1
620,2,296,NA,7,2.54433e-4,ASV_00675,SE1
621,1,2,303,2,3.50033e-4,ASV_00676,IT2
621,1,3,124,6,2.21098e-4,ASV_00676,UK2
622,1,2,177,2,4.41601e-4,ASV_00679,IT2
622,1,1,245,5,7.30494e-4,ASV_00679,UK1
623,3,325,NA,4,1.17517e-4,ASV_00682,FI1
623,1,3,285,6,1.72893e-4,ASV_00682,UK2
624,3,38,NA,4,4.53498e-4,ASV_00683,FI1
624,2,127,NA,7,3.62073e-4,ASV_00683,SE1
625,2,310,NA,7,2.44353e-4,ASV_00685,SE1
626,1,2,37,2,0.00060898600000000005,ASV_00686,IT2
626,1,3,227,6,1.87276e-4,ASV_00686,UK2
626,2,445,NA,7,1.06482e-4,ASV_00686,SE1
627,1,2,106,2,5.04017e-4,ASV_00687,IT2
628,1,3,464,6,1.32696e-4,ASV_00688,UK2
628,2,170,NA,7,3.27533e-4,ASV_00688,SE1
629,3,298,NA,4,1.64162e-4,ASV_00689,FI1
629,1,3,386,6,1.50215e-4,ASV_00689,UK2
629,2,373,NA,7,1.94165e-4,ASV_00689,SE1
630,1,4,31,1,3.35819e-4,ASV_00690,IT1
630,1,1,208,5,7.55797e-4,ASV_00690,UK1
631,1,3,471,6,1.27702e-4,ASV_00693,UK2
631,2,228,NA,7,2.91782e-4,ASV_00693,SE1
632,1,3,467,6,1.3103e-4,ASV_00694,UK2
633,1,3,37,6,2.70999e-4,ASV_00695,UK2
634,1,4,168,1,2.23564e-4,ASV_00697,IT1
634,1,2,312,2,3.43794e-4,ASV_00697,IT2
634,1,1,52,5,9.28258e-4,ASV_00697,UK1
635,1,3,389,6,1.49589e-4,ASV_00699,UK2
636,1,1,367,5,6.04645e-4,ASV_00700,UK1
636,2,423,NA,7,1.42497e-4,ASV_00700,SE1
637,1,1,343,5,6.33325e-4,ASV_00701,UK1
638,3,302,NA,4,1.60939e-4,ASV_00704,FI1
638,2,405,NA,7,1.69128e-4,ASV_00704,SE1
639,3,24,NA,4,4.86075e-4,ASV_00705,FI1
639,1,3,615,6,7.21744e-5,ASV_00705,UK2
640,1,1,324,5,6.55241e-4,ASV_00708,UK1
641,1,2,142,2,4.65255e-4,ASV_00709,IT2
641,1,3,540,6,1.09406e-4,ASV_00709,UK2
641,2,275,NA,7,2.72722e-4,ASV_00709,SE1
642,2,297,NA,7,2.52209e-4,ASV_00711,SE1
643,3,203,NA,4,2.70696e-4,ASV_00712,FI1
643,2,434,NA,7,1.31207e-4,ASV_00712,SE1
644,1,4,288,1,1.31625e-4,ASV_00714,IT1
644,1,2,293,2,3.56255e-4,ASV_00714,IT2
645,3,320,NA,4,1.30633e-4,ASV_00715,FI1
646,1,2,538,2,1.81882e-4,ASV_00718,IT2
647,1,2,513,2,2.09271e-4,ASV_00721,IT2
647,1,1,199,5,7.61624e-4,ASV_00721,UK1
647,1,3,399,6,1.47668e-4,ASV_00721,UK2
647,2,128,NA,7,3.61843e-4,ASV_00721,SE1
648,2,363,NA,7,2.00774e-4,ASV_00722,SE1
649,3,198,NA,4,2.79325e-4,ASV_00723,FI1
649,1,3,106,6,2.30811e-4,ASV_00723,UK2
649,2,21,NA,7,5.324e-4,ASV_00723,SE1
650,1,2,332,2,3.34568e-4,ASV_00724,IT2
651,1,2,28,2,6.39629e-4,ASV_00726,IT2
651,1,3,180,6,2.02745e-4,ASV_00726,UK2
651,2,162,NA,7,3.33596e-4,ASV_00726,SE1
652,1,2,477,2,2.36508e-4,ASV_00727,IT2
652,3,297,NA,4,1.64644e-4,ASV_00727,FI1
652,1,1,473,5,4.09523e-4,ASV_00727,UK1
652,1,3,566,6,1.00814e-4,ASV_00727,UK2
652,2,7,NA,7,6.28581e-4,ASV_00727,SE1
653,1,4,143,1,2.41174e-4,ASV_00728,IT1
653,1,2,43,2,5.93176e-4,ASV_00728,IT2
653,1,3,208,6,1.90469e-4,ASV_00728,UK2
654,3,106,NA,4,3.70004e-4,ASV_00729,FI1
655,1,3,322,6,1.66489e-4,ASV_00730,UK2
656,1,4,116,1,2.54941e-4,ASV_00732,IT1
656,1,2,323,2,3.38462e-4,ASV_00732,IT2
656,1,4,441,3,3.35921e-5,ASV_00732,IT3
657,1,1,69,5,9.07711e-4,ASV_00733,UK1
657,1,3,250,6,1.80697e-4,ASV_00733,UK2
658,1,2,530,2,1.86895e-4,ASV_00734,IT2
659,2,168,NA,7,3.2838e-4,ASV_00735,SE1
660,1,1,318,5,6.60016e-4,ASV_00736,UK1
660,1,3,160,6,2.10346e-4,ASV_00736,UK2
660,2,81,NA,7,4.10287e-4,ASV_00736,SE1
661,1,3,362,6,1.5563e-4,ASV_00737,UK2
661,2,400,NA,7,1.75137e-4,ASV_00737,SE1
662,1,3,590,6,9.04305e-5,ASV_00742,UK2
663,3,272,NA,4,1.9521e-4,ASV_00743,FI1
663,1,3,409,6,1.45918e-4,ASV_00743,UK2
663,2,229,NA,7,2.9171e-4,ASV_00743,SE1
664,1,1,419,5,5.41076e-4,ASV_00744,UK1
664,1,3,455,6,1.35045e-4,ASV_00744,UK2
665,1,1,129,5,8.28129e-4,ASV_00745,UK1
666,3,265,NA,4,2.03209e-4,ASV_00746,FI1
666,2,181,NA,7,3.19743e-4,ASV_00746,SE1
667,1,3,376,6,1.51572e-4,ASV_00747,UK2
667,2,374,NA,7,1.94111e-4,ASV_00747,SE1
668,1,1,67,5,9.10873e-4,ASV_00751,UK1
668,1,3,232,6,1.85763e-4,ASV_00751,UK2
668,2,238,NA,7,2.8648e-4,ASV_00751,SE1
669,1,3,353,6,1.58268e-4,ASV_00752,UK2
670,3,68,NA,4,4.02247e-4,ASV_00753,FI1
671,1,2,409,2,2.90194e-4,ASV_00755,IT2
671,1,1,412,5,5.52914e-4,ASV_00755,UK1
671,1,3,420,6,1.43609e-4,ASV_00755,UK2
672,1,4,42,1,3.17515e-4,ASV_00757,IT1
672,1,2,566,2,1.09251e-4,ASV_00757,IT2
672,1,3,52,6,2.62199e-4,ASV_00757,UK2
673,1,2,160,2,4.53664e-4,ASV_00758,IT2
673,3,309,NA,4,1.53925e-4,ASV_00758,FI1
673,1,1,12,5,0.00101476,ASV_00758,UK1
674,1,2,411,2,2.87814e-4,ASV_00760,IT2
675,3,214,NA,4,2.64175e-4,ASV_00761,FI1
675,1,3,447,6,1.37468e-4,ASV_00761,UK2
676,1,3,342,6,1.61829e-4,ASV_00762,UK2
677,3,220,NA,4,2.55598e-4,ASV_00763,FI1
677,1,3,251,6,1.80587e-4,ASV_00763,UK2
677,2,3,NA,7,7.17944e-4,ASV_00763,SE1
678,3,204,NA,4,2.70574e-4,ASV_00764,FI1
678,2,460,NA,7,7.20226e-5,ASV_00764,SE1
679,1,2,108,2,4.98138e-4,ASV_00769,IT2
679,1,1,93,5,8.85674e-4,ASV_00769,UK1
679,1,3,609,6,7.69443e-5,ASV_00769,UK2
680,1,1,485,5,3.29354e-4,ASV_00770,UK1
680,1,3,383,6,1.50472e-4,ASV_00770,UK2
681,1,2,557,2,1.29375e-4,ASV_00772,IT2
681,3,167,NA,4,3.09815e-4,ASV_00772,FI1
681,1,1,271,5,7.05611e-4,ASV_00772,UK1
681,1,3,73,6,2.47687e-4,ASV_00772,UK2
682,3,329,NA,4,6.62174e-5,ASV_00774,FI1
682,2,124,NA,7,3.66903e-4,ASV_00774,SE1
683,3,75,NA,4,3.90633e-4,ASV_00775,FI1
683,2,56,NA,7,4.51608e-4,ASV_00775,SE1
684,1,2,269,2,3.73789e-4,ASV_00778,IT2
684,1,1,436,5,5.09799e-4,ASV_00778,UK1
685,1,1,338,5,6.36836e-4,ASV_00779,UK1
686,1,2,424,2,2.79582e-4,ASV_00781,IT2
686,1,3,196,6,1.96551e-4,ASV_00781,UK2
687,1,2,423,2,2.81289e-4,ASV_00782,IT2
687,1,5,1,3,3.00898e-6,ASV_00782,IT3
688,3,205,NA,4,2.70299e-4,ASV_00786,FI1
688,2,332,NA,7,2.27534e-4,ASV_00786,SE1
689,1,4,41,1,3.18236e-4,ASV_00787,IT1
690,2,354,NA,7,2.11441e-4,ASV_00788,SE1
691,1,2,191,2,4.29037e-4,ASV_00789,IT2
691,1,1,313,5,6.62644e-4,ASV_00789,UK1
692,1,3,233,6,1.85728e-4,ASV_00790,UK2
693,2,330,NA,7,2.28126e-4,ASV_00792,SE1
694,1,2,375,2,3.09272e-4,ASV_00793,IT2
694,1,3,346,6,1.60744e-4,ASV_00793,UK2
695,2,51,NA,7,4.57678e-4,ASV_00794,SE1
696,3,294,NA,4,1.67185e-4,ASV_00795,FI1
696,1,3,428,6,1.42667e-4,ASV_00795,UK2
696,2,96,NA,7,3.96248e-4,ASV_00795,SE1
697,1,3,610,6,7.63867e-5,ASV_00797,UK2
698,1,2,416,2,2.85847e-4,ASV_00798,IT2
699,1,3,173,6,2.04592e-4,ASV_00799,UK2
700,1,2,518,2,2.02627e-4,ASV_00801,IT2
700,1,3,543,6,1.08109e-4,ASV_00801,UK2
700,2,379,NA,7,1.88422e-4,ASV_00801,SE1
701,1,2,500,2,2.1805e-4,ASV_00802,IT2
702,2,188,NA,7,3.1555e-4,ASV_00803,SE1
703,1,3,423,6,1.42976e-4,ASV_00804,UK2
703,2,82,NA,7,4.10151e-4,ASV_00804,SE1
704,3,162,NA,4,3.14376e-4,ASV_00805,FI1
705,1,2,76,2,5.30687e-4,ASV_00806,IT2
705,1,1,294,5,6.82092e-4,ASV_00806,UK1
705,1,3,169,6,2.06396e-4,ASV_00806,UK2
706,1,2,364,2,3.15817e-4,ASV_00807,IT2
706,3,277,NA,4,1.85261e-4,ASV_00807,FI1
706,1,3,460,6,1.33411e-4,ASV_00807,UK2
706,2,121,NA,7,3.69524e-4,ASV_00807,SE1
707,1,2,6,2,7.53131e-4,ASV_00808,IT2
707,1,3,224,6,1.87787e-4,ASV_00808,UK2
708,1,2,349,2,3.25871e-4,ASV_00809,IT2
708,1,3,125,6,2.20627e-4,ASV_00809,UK2
709,1,3,414,6,1.44935e-4,ASV_00810,UK2
709,2,50,NA,7,4.59339e-4,ASV_00810,SE1
710,1,2,304,2,3.49345e-4,ASV_00811,IT2
711,1,1,99,5,8.75974e-4,ASV_00812,UK1
711,1,3,5,6,3.59424e-4,ASV_00812,UK2
712,1,1,132,5,8.25295e-4,ASV_00813,UK1
713,1,1,97,5,8.77893e-4,ASV_00814,UK1
713,1,3,487,6,1.23051e-4,ASV_00814,UK2
713,2,325,NA,7,2.31911e-4,ASV_00814,SE1
714,1,2,129,2,4.77534e-4,ASV_00815,IT2
714,1,1,196,5,7.64778e-4,ASV_00815,UK1
715,1,4,103,1,2.67098e-4,ASV_00817,IT1
715,1,2,91,2,5.19064e-4,ASV_00817,IT2
715,1,1,401,5,5.66239e-4,ASV_00817,UK1
716,1,1,213,5,7.53531e-4,ASV_00819,UK1
717,1,2,402,2,2.92819e-4,ASV_00821,IT2
717,1,1,126,5,8.29594e-4,ASV_00821,UK1
717,1,3,82,6,2.43544e-4,ASV_00821,UK2
718,1,4,24,1,3.50146e-4,ASV_00822,IT1
718,1,2,226,2,4.06738e-4,ASV_00822,IT2
719,1,3,559,6,1.04177e-4,ASV_00825,UK2
719,2,135,NA,7,3.53446e-4,ASV_00825,SE1
720,3,49,NA,4,4.31655e-4,ASV_00827,FI1
721,1,1,378,5,5.90385e-4,ASV_00828,UK1
722,1,2,438,2,2.678e-4,ASV_00829,IT2
722,1,3,178,6,2.03621e-4,ASV_00829,UK2
723,1,1,414,5,5.50816e-4,ASV_00832,UK1
723,1,3,262,6,1.78072e-4,ASV_00832,UK2
724,1,3,407,6,1.46089e-4,ASV_00833,UK2
724,2,65,NA,7,4.32011e-4,ASV_00833,SE1
725,1,3,473,6,1.27689e-4,ASV_00834,UK2
725,2,116,NA,7,3.76848e-4,ASV_00834,SE1
726,1,4,265,1,1.60029e-4,ASV_00835,IT1
727,1,3,55,6,2.60529e-4,ASV_00837,UK2
728,1,4,308,1,9.05141e-5,ASV_00842,IT1
728,1,2,506,2,2.13408e-4,ASV_00842,IT2
729,1,2,298,2,3.52636e-4,ASV_00843,IT2
729,1,4,494,3,2.01891e-5,ASV_00843,IT3
729,1,1,305,5,6.7129e-4,ASV_00843,UK1
729,2,98,NA,7,3.91996e-4,ASV_00843,SE1
730,1,2,250,2,3.91077e-4,ASV_00845,IT2
731,1,2,369,2,3.12181e-4,ASV_00848,IT2
731,1,3,626,6,5.99871e-5,ASV_00848,UK2
732,1,4,54,1,3.06091e-4,ASV_00849,IT1
733,1,1,89,5,8.87817e-4,ASV_00851,UK1
734,1,1,84,5,8.92956e-4,ASV_00852,UK1
734,1,3,170,6,2.06328e-4,ASV_00852,UK2
735,1,3,544,6,1.0809e-4,ASV_00854,UK2
735,2,323,NA,7,2.33349e-4,ASV_00854,SE1
736,1,3,466,6,1.31774e-4,ASV_00855,UK2
737,1,3,452,6,1.35793e-4,ASV_00856,UK2
738,2,159,NA,7,3.36668e-4,ASV_00860,SE1
739,1,1,359,5,6.12347e-4,ASV_00864,UK1
740,1,2,72,2,5.34949e-4,ASV_00865,IT2
740,3,113,NA,4,3.66631e-4,ASV_00865,FI1
740,1,3,348,6,1.60047e-4,ASV_00865,UK2
740,2,295,NA,7,2.55337e-4,ASV_00865,SE1
741,3,173,NA,4,3.03858e-4,ASV_00868,FI1
741,2,348,NA,7,2.15753e-4,ASV_00868,SE1
742,1,2,163,2,4.52048e-4,ASV_00869,IT2
743,1,2,90,2,5.20756e-4,ASV_00873,IT2
744,1,3,465,6,1.32437e-4,ASV_00874,UK2
744,2,425,NA,7,1.41678e-4,ASV_00874,SE1
745,1,2,474,2,2.39259e-4,ASV_00875,IT2
746,1,3,569,6,1.00206e-4,ASV_00879,UK2
747,1,4,10,1,3.88646e-4,ASV_00880,IT1
747,1,2,50,2,5.75811e-4,ASV_00880,IT2
747,1,1,188,5,7.71567e-4,ASV_00880,UK1
747,1,3,297,6,1.71364e-4,ASV_00880,UK2
748,1,1,408,5,5.61403e-4,ASV_00881,UK1
748,1,3,509,6,1.1837e-4,ASV_00881,UK2
749,3,301,NA,4,1.62873e-4,ASV_00883,FI1
750,1,3,481,6,1.24847e-4,ASV_00885,UK2
751,1,3,459,6,1.33799e-4,ASV_00887,UK2
752,3,34,NA,4,4.61968e-4,ASV_00888,FI1
752,1,3,377,6,1.51371e-4,ASV_00888,UK2
752,2,380,NA,7,1.88092e-4,ASV_00888,SE1
753,1,2,308,2,3.47866e-4,ASV_00890,IT2
753,3,82,NA,4,3.85347e-4,ASV_00890,FI1
753,1,1,186,5,7.74333e-4,ASV_00890,UK1
753,1,3,549,6,1.07101e-4,ASV_00890,UK2
754,1,2,25,2,6.51615e-4,ASV_00891,IT2
754,1,3,289,6,1.72295e-4,ASV_00891,UK2
754,2,415,NA,7,1.53794e-4,ASV_00891,SE1
755,1,3,456,6,1.34985e-4,ASV_00897,UK2
755,2,357,NA,7,2.08304e-4,ASV_00897,SE1
756,1,1,397,5,5.70024e-4,ASV_00902,UK1
757,1,3,519,6,1.15261e-4,ASV_00904,UK2
758,1,2,316,2,3.42237e-4,ASV_00906,IT2
759,1,3,475,6,1.26831e-4,ASV_00907,UK2
760,1,2,437,2,2.68275e-4,ASV_00909,IT2
761,3,146,NA,4,3.32481e-4,ASV_00910,FI1
761,2,26,NA,7,5.21001e-4,ASV_00910,SE1
762,1,2,365,2,3.15573e-4,ASV_00912,IT2
762,1,1,173,5,7.85241e-4,ASV_00912,UK1
762,1,3,186,6,2.00244e-4,ASV_00912,UK2
762,2,390,NA,7,1.8168e-4,ASV_00912,SE1
763,2,35,NA,7,4.89868e-4,ASV_00913,SE1
764,2,176,NA,7,3.23138e-4,ASV_00914,SE1
765,1,3,498,6,1.20178e-4,ASV_00920,UK2
765,2,402,NA,7,1.71455e-4,ASV_00920,SE1
766,1,2,67,2,5.41243e-4,ASV_00924,IT2
767,1,3,137,6,2.16653e-4,ASV_00928,UK2
767,2,11,NA,7,5.88974e-4,ASV_00928,SE1
768,1,2,387,2,3.02171e-4,ASV_00929,IT2
768,1,1,171,5,7.87867e-4,ASV_00929,UK1
769,3,142,NA,4,3.35709e-4,ASV_00930,FI1
769,2,426,NA,7,1.40811e-4,ASV_00930,SE1
770,1,4,33,1,3.27688e-4,ASV_00931,IT1
770,1,2,137,2,4.70133e-4,ASV_00931,IT2
770,1,3,469,6,1.28612e-4,ASV_00931,UK2
771,1,2,377,2,3.08591e-4,ASV_00935,IT2
772,1,3,215,6,1.89581e-4,ASV_00936,UK2
773,2,249,NA,7,2.8329e-4,ASV_00939,SE1
774,1,3,316,6,1.67193e-4,ASV_00949,UK2
775,1,2,184,2,4.34798e-4,ASV_00952,IT2
775,1,3,47,6,2.63986e-4,ASV_00952,UK2
776,1,3,150,6,2.13112e-4,ASV_00957,UK2
777,1,2,5,2,7.65036e-4,ASV_00958,IT2
777,1,1,329,5,6.47626e-4,ASV_00958,UK1
778,1,4,298,1,1.12308e-4,ASV_00959,IT1
778,1,2,265,2,3.79059e-4,ASV_00959,IT2
778,1,1,265,5,7.15658e-4,ASV_00959,UK1
778,1,3,576,6,9.62696e-5,ASV_00959,UK2
779,1,3,586,6,9.26234e-5,ASV_00960,UK2
780,3,305,NA,4,1.59367e-4,ASV_00962,FI1
781,1,2,176,2,4.41959e-4,ASV_00966,IT2
781,1,4,521,3,5.82956e-6,ASV_00966,IT3
782,1,3,247,6,1.81594e-4,ASV_00968,UK2
783,3,238,NA,4,2.37337e-4,ASV_00973,FI1
783,2,41,NA,7,4.81148e-4,ASV_00973,SE1
784,1,3,2,6,3.98724e-4,ASV_00976,UK2
784,2,293,NA,7,2.56031e-4,ASV_00976,SE1
785,1,3,541,6,1.08933e-4,ASV_00978,UK2
785,2,439,NA,7,1.14968e-4,ASV_00978,SE1
786,1,3,596,6,8.66664e-5,ASV_00979,UK2
787,1,3,91,6,2.37471e-4,ASV_00982,UK2
788,2,236,NA,7,2.86905e-4,ASV_00983,SE1
789,1,2,219,2,4.09805e-4,ASV_00984,IT2
790,1,4,121,1,2.52706e-4,ASV_00987,IT1
790,1,2,116,2,4.92777e-4,ASV_00987,IT2
790,1,1,458,5,4.52265e-4,ASV_00987,UK1
790,1,3,518,6,1.15509e-4,ASV_00987,UK2
791,1,2,370,2,3.12148e-4,ASV_00989,IT2
792,1,1,51,5,9.29472e-4,ASV_00990,UK1
793,1,3,58,6,2.59986e-4,ASV_00996,UK2
793,2,291,NA,7,2.57358e-4,ASV_00996,SE1
794,1,4,53,1,3.06476e-4,ASV_01003,IT1
795,2,169,NA,7,3.2778e-4,ASV_01004,SE1
796,1,3,257,6,1.79897e-4,ASV_01007,UK2
797,3,279,NA,4,1.82245e-4,ASV_01009,FI1
797,2,47,NA,7,4.65651e-4,ASV_01009,SE1
798,2,61,NA,7,4.42416e-4,ASV_01016,SE1
799,1,2,47,2,5.83913e-4,ASV_01018,IT2
800,1,3,88,6,2.38597e-4,ASV_01022,UK2
800,2,334,NA,7,2.255e-4,ASV_01022,SE1
801,1,2,371,2,3.10954e-4,ASV_01023,IT2
802,1,3,165,6,2.0754e-4,ASV_01027,UK2
803,2,147,NA,7,3.4577e-4,ASV_01029,SE1
804,1,1,63,5,9.16269e-4,ASV_01031,UK1
804,2,75,NA,7,4.19555e-4,ASV_01031,SE1
805,3,151,NA,4,3.25421e-4,ASV_01032,FI1
806,2,397,NA,7,1.77641e-4,ASV_01037,SE1
807,1,3,254,6,1.80406e-4,ASV_01040,UK2
807,2,112,NA,7,3.79587e-4,ASV_01040,SE1
808,1,3,597,6,8.45916e-5,ASV_01044,UK2
809,2,189,NA,7,3.14328e-4,ASV_01046,SE1
810,1,4,291,1,1.27861e-4,ASV_01048,IT1
810,1,2,196,2,4.24509e-4,ASV_01048,IT2
810,2,369,NA,7,1.95356e-4,ASV_01048,SE1
811,3,65,NA,4,4.05089e-4,ASV_01049,FI1
812,2,450,NA,7,1.02686e-4,ASV_01053,SE1
813,2,269,NA,7,2.73532e-4,ASV_01054,SE1
814,1,3,556,6,1.05253e-4,ASV_01057,UK2
815,1,3,116,6,2.22908e-4,ASV_01060,UK2
816,1,1,55,5,9.23029e-4,ASV_01062,UK1
816,1,3,524,6,1.14072e-4,ASV_01062,UK2
817,1,4,276,1,1.48905e-4,ASV_01065,IT1
817,1,2,31,2,6.32545e-4,ASV_01065,IT2
817,1,1,426,5,5.32389e-4,ASV_01065,UK1
817,1,3,568,6,1.00508e-4,ASV_01065,UK2
818,1,1,108,5,8.6028e-4,ASV_01066,UK1
819,1,2,277,2,3.67034e-4,ASV_01071,IT2
819,1,1,175,5,7.84431e-4,ASV_01071,UK1
820,3,77,NA,4,0.00038910700000000003,ASV_01074,FI1
820,2,126,NA,7,3.63784e-4,ASV_01074,SE1
821,2,46,NA,7,4.67668e-4,ASV_01077,SE1
822,1,3,299,6,1.71087e-4,ASV_01078,UK2
823,1,3,311,6,1.682e-4,ASV_01085,UK2
824,1,4,138,1,2.4534e-4,ASV_01087,IT1
824,1,2,363,2,3.16297e-4,ASV_01087,IT2
824,1,1,275,5,7.02493e-4,ASV_01087,UK1
825,1,1,280,5,6.95109e-4,ASV_01089,UK1
826,1,2,469,2,2.43658e-4,ASV_01090,IT2
826,1,1,200,5,7.61196e-4,ASV_01090,UK1
826,1,3,161,6,2.09615e-4,ASV_01090,UK2
826,2,294,NA,7,2.55847e-4,ASV_01090,SE1
827,1,2,358,2,3.20676e-4,ASV_01092,IT2
828,1,3,60,6,2.58707e-4,ASV_01094,UK2
828,2,331,NA,7,2.27683e-4,ASV_01094,SE1
829,3,230,NA,4,2.42536e-4,ASV_01099,FI1
830,1,2,317,2,3.40641e-4,ASV_01101,IT2
830,1,1,410,5,5.57983e-4,ASV_01101,UK1
830,1,3,510,6,1.17085e-4,ASV_01101,UK2
831,2,215,NA,7,3.00202e-4,ASV_01105,SE1
832,2,99,NA,7,3.90643e-4,ASV_01107,SE1
833,3,257,NA,4,2.15279e-4,ASV_01111,FI1
833,2,420,NA,7,1.47888e-4,ASV_01111,SE1
834,1,2,329,2,3.36289e-4,ASV_01119,IT2
835,2,70,NA,7,4.23853e-4,ASV_01123,SE1
