node_id,level1,level2,level3,leaf_id,layer_id,flow,node_name,layer_name
482,4,102,NA,NA,6,2.29766e-4,ASV_00501,UK2
483,4,573,NA,NA,6,9.39935e-5,ASV_00502,UK2
483,3,183,NA,NA,7,3.19418e-4,ASV_00502,SE1
484,2,35,NA,NA,2,6.19913e-4,ASV_00503,IT2
485,6,178,NA,NA,1,2.12557e-4,ASV_00504,IT1
485,2,513,NA,NA,2,2.03894e-4,ASV_00504,IT2
485,1,2,7,5,3,4.13333e-5,ASV_00504,IT3
485,5,134,NA,NA,4,3.43964e-4,ASV_00504,FI1
485,4,101,NA,NA,6,2.30207e-4,ASV_00504,UK2
485,3,72,NA,NA,7,4.21782e-4,ASV_00504,SE1
486,5,302,NA,NA,4,1.61e-4,ASV_00505,FI1
486,3,289,NA,NA,7,2.59467e-4,ASV_00505,SE1
487,2,488,NA,NA,2,2.27642e-4,ASV_00506,IT2
487,1,1,466,NA,5,4.31557e-4,ASV_00506,UK1
488,2,251,NA,NA,2,3.93511e-4,ASV_00507,IT2
488,1,1,223,NA,5,7.54185e-4,ASV_00507,UK1
488,4,173,NA,NA,6,2.04169e-4,ASV_00507,UK2
489,6,140,NA,NA,1,2.40289e-4,ASV_00508,IT1
489,2,70,NA,NA,2,5.42696e-4,ASV_00508,IT2
489,1,1,405,NA,5,5.67516e-4,ASV_00508,UK1
489,3,111,NA,NA,7,3.81281e-4,ASV_00508,SE1
490,3,103,NA,NA,7,3.88562e-4,ASV_00509,SE1
491,1,1,110,NA,5,8.67798e-4,ASV_00510,UK1
491,4,86,NA,NA,6,2.40156e-4,ASV_00510,UK2
492,2,276,NA,NA,2,3.68209e-4,ASV_00511,IT2
492,1,1,389,NA,5,5.856e-4,ASV_00511,UK1
492,4,90,NA,NA,6,2.37684e-4,ASV_00511,UK2
493,2,286,NA,NA,2,3.61542e-4,ASV_00512,IT2
493,1,1,301,NA,5,6.79638e-4,ASV_00512,UK1
493,4,503,NA,NA,6,1.15127e-4,ASV_00512,UK2
494,2,418,NA,NA,2,2.82817e-4,ASV_00513,IT2
494,5,128,NA,NA,4,3.48201e-4,ASV_00513,FI1
494,1,1,253,NA,5,7.29191e-4,ASV_00513,UK1
495,6,174,NA,NA,1,2.14759e-4,ASV_00514,IT1
495,2,22,NA,NA,2,6.63228e-4,ASV_00514,IT2
496,3,91,NA,NA,7,4.03805e-4,ASV_00515,SE1
497,2,420,NA,NA,2,2.82365e-4,ASV_00517,IT2
497,5,2,NA,NA,4,5.60492e-4,ASV_00517,FI1
497,1,1,258,NA,5,7.25944e-4,ASV_00517,UK1
497,4,195,NA,NA,6,1.94403e-4,ASV_00517,UK2
497,3,191,NA,NA,7,3.10458e-4,ASV_00517,SE1
498,2,103,NA,NA,2,5.13313e-4,ASV_00518,IT2
499,1,1,188,NA,5,7.82325e-4,ASV_00519,UK1
500,2,562,NA,NA,2,1.15373e-4,ASV_00520,IT2
500,4,310,NA,NA,6,1.65294e-4,ASV_00520,UK2
500,3,188,NA,NA,7,3.11863e-4,ASV_00520,SE1
501,2,557,NA,NA,2,1.29393e-4,ASV_00521,IT2
502,1,1,337,NA,5,6.43877e-4,ASV_00522,UK1
502,4,176,NA,NA,6,2.02967e-4,ASV_00522,UK2
503,5,138,NA,NA,4,3.39305e-4,ASV_00523,FI1
504,2,332,NA,NA,2,3.36438e-4,ASV_00524,IT2
504,1,1,30,NA,5,9.76596e-4,ASV_00524,UK1
504,4,348,NA,NA,6,1.57476e-4,ASV_00524,UK2
504,3,112,NA,NA,7,3.81078e-4,ASV_00524,SE1
505,1,1,394,NA,5,5.79131e-4,ASV_00526,UK1
506,6,198,NA,NA,1,2.01774e-4,ASV_00527,IT1
506,1,2,1,29,3,3.22256e-5,ASV_00527,IT3
506,1,1,431,NA,5,5.22714e-4,ASV_00527,UK1
506,4,129,NA,NA,6,2.17108e-4,ASV_00527,UK2
507,2,45,NA,NA,2,5.97653e-4,ASV_00528,IT2
507,1,1,268,NA,5,7.15989e-4,ASV_00528,UK1
508,6,128,NA,NA,1,2.47375e-4,ASV_00529,IT1
508,2,453,NA,NA,2,2.53269e-4,ASV_00529,IT2
508,1,1,349,NA,5,6.23285e-4,ASV_00529,UK1
508,4,229,NA,NA,6,1.83561e-4,ASV_00529,UK2
509,6,134,NA,NA,1,2.43851e-4,ASV_00530,IT1
509,2,483,NA,NA,2,2.2979e-4,ASV_00530,IT2
509,1,1,198,NA,5,7.70179e-4,ASV_00530,UK1
510,5,160,NA,NA,4,3.1457e-4,ASV_00531,FI1
510,4,297,NA,NA,6,1.67354e-4,ASV_00531,UK2
511,4,205,NA,NA,6,1.92635e-4,ASV_00532,UK2
512,2,149,NA,NA,2,4.64783e-4,ASV_00533,IT2
513,2,159,NA,NA,2,4.56682e-4,ASV_00534,IT2
513,3,235,NA,NA,7,2.8984e-4,ASV_00534,SE1
514,5,87,NA,NA,4,3.79547e-4,ASV_00535,FI1
514,4,3,NA,NA,6,3.70899e-4,ASV_00535,UK2
514,3,61,NA,NA,7,4.43974e-4,ASV_00535,SE1
515,2,230,NA,NA,2,4.07508e-4,ASV_00536,IT2
515,5,321,NA,NA,4,1.19326e-4,ASV_00536,FI1
515,4,253,NA,NA,6,1.7806e-4,ASV_00536,UK2
516,6,204,NA,NA,1,1.99509e-4,ASV_00537,IT1
516,1,1,138,NA,5,8.32005e-4,ASV_00537,UK1
517,5,217,NA,NA,4,2.58411e-4,ASV_00538,FI1
517,1,1,34,NA,5,9.70918e-4,ASV_00538,UK1
517,4,483,NA,NA,6,1.22078e-4,ASV_00538,UK2
518,4,271,NA,NA,6,1.73817e-4,ASV_00540,UK2
519,2,89,NA,NA,2,5.2559e-4,ASV_00541,IT2
519,5,244,NA,NA,4,2.25879e-4,ASV_00541,FI1
519,1,1,44,NA,5,9.49993e-4,ASV_00541,UK1
519,4,159,NA,NA,6,2.08608e-4,ASV_00541,UK2
519,3,176,NA,NA,7,3.23861e-4,ASV_00541,SE1
520,6,214,NA,NA,1,1.89376e-4,ASV_00542,IT1
520,2,536,NA,NA,2,1.80609e-4,ASV_00542,IT2
520,1,2,1,3,3,6.69688e-5,ASV_00542,IT3
520,1,1,25,NA,5,9.87261e-4,ASV_00542,UK1
521,2,424,NA,NA,2,2.80241e-4,ASV_00543,IT2
521,5,219,NA,NA,4,2.53478e-4,ASV_00543,FI1
521,4,555,NA,NA,6,1.01571e-4,ASV_00543,UK2
521,3,439,NA,NA,7,1.09566e-4,ASV_00543,SE1
522,2,546,NA,NA,2,1.6839e-4,ASV_00544,IT2
523,4,114,NA,NA,6,2.23626e-4,ASV_00545,UK2
524,5,18,NA,NA,4,5.02902e-4,ASV_00546,FI1
524,4,317,NA,NA,6,1.63107e-4,ASV_00546,UK2
524,3,244,NA,NA,7,2.84522e-4,ASV_00546,SE1
525,2,228,NA,NA,2,4.08767e-4,ASV_00548,IT2
525,5,259,NA,NA,4,2.11017e-4,ASV_00548,FI1
525,4,424,NA,NA,6,1.39274e-4,ASV_00548,UK2
525,3,245,NA,NA,7,2.8438e-4,ASV_00548,SE1
526,6,228,NA,NA,1,1.83056e-4,ASV_00550,IT1
526,2,204,NA,NA,2,4.18826e-4,ASV_00550,IT2
526,1,2,2,23,3,2.99932e-5,ASV_00550,IT3
526,1,1,230,NA,5,7.48784e-4,ASV_00550,UK1
526,4,112,NA,NA,6,2.24449e-4,ASV_00550,UK2
527,2,427,NA,NA,2,2.74836e-4,ASV_00551,IT2
527,1,1,50,NA,5,9.42372e-4,ASV_00551,UK1
528,4,252,NA,NA,6,1.78892e-4,ASV_00552,UK2
528,3,427,NA,NA,7,1.38976e-4,ASV_00552,SE1
529,2,426,NA,NA,2,2.76299e-4,ASV_00554,IT2
529,5,283,NA,NA,4,1.72156e-4,ASV_00554,FI1
529,1,1,195,NA,5,7.7577e-4,ASV_00554,UK1
529,4,578,NA,NA,6,9.16942e-5,ASV_00554,UK2
529,3,6,NA,NA,7,6.38591e-4,ASV_00554,SE1
530,6,299,NA,NA,1,1.06996e-4,ASV_00555,IT1
530,2,404,NA,NA,2,2.91983e-4,ASV_00555,IT2
530,4,304,NA,NA,6,1.6617e-4,ASV_00555,UK2
531,6,56,NA,NA,1,3.00996e-4,ASV_00556,IT1
531,2,325,NA,NA,2,3.40116e-4,ASV_00556,IT2
531,1,1,302,NA,5,6.79563e-4,ASV_00556,UK1
532,5,214,NA,NA,4,2.62264e-4,ASV_00557,FI1
532,4,206,NA,NA,6,1.91164e-4,ASV_00557,UK2
532,3,382,NA,NA,7,1.85227e-4,ASV_00557,SE1
533,4,25,NA,NA,6,2.85335e-4,ASV_00558,UK2
534,2,517,NA,NA,2,2.00029e-4,ASV_00559,IT2
534,4,585,NA,NA,6,9.01262e-5,ASV_00559,UK2
534,3,142,NA,NA,7,3.50939e-4,ASV_00559,SE1
535,2,553,NA,NA,2,1.46479e-4,ASV_00561,IT2
536,1,1,355,NA,5,6.21238e-4,ASV_00562,UK1
537,2,429,NA,NA,2,2.72938e-4,ASV_00563,IT2
537,5,289,NA,NA,4,1.68177e-4,ASV_00563,FI1
537,4,208,NA,NA,6,1.89882e-4,ASV_00563,UK2
537,3,312,NA,NA,7,2.41174e-4,ASV_00563,SE1
538,6,236,NA,NA,1,1.76107e-4,ASV_00564,IT1
538,1,1,483,NA,5,3.3717e-4,ASV_00564,UK1
539,4,434,NA,NA,6,1.36904e-4,ASV_00565,UK2
540,2,431,NA,NA,2,2.71183e-4,ASV_00566,IT2
540,1,1,247,NA,5,7.37181e-4,ASV_00566,UK1
540,4,8,NA,NA,6,3.46293e-4,ASV_00566,UK2
541,2,501,NA,NA,2,2.1568e-4,ASV_00568,IT2
541,1,1,153,NA,5,8.12982e-4,ASV_00568,UK1
541,4,377,NA,NA,6,1.49993e-4,ASV_00568,UK2
542,2,342,NA,NA,2,3.28442e-4,ASV_00569,IT2
542,1,1,331,NA,5,6.5094e-4,ASV_00569,UK1
543,6,196,NA,NA,1,2.03754e-4,ASV_00570,IT1
543,2,76,NA,NA,2,5.35672e-4,ASV_00570,IT2
543,5,135,NA,NA,4,3.4341e-4,ASV_00570,FI1
543,1,1,468,NA,5,4.15915e-4,ASV_00570,UK1
543,4,611,NA,NA,6,7.27258e-5,ASV_00570,UK2
543,3,25,NA,NA,7,5.26656e-4,ASV_00570,SE1
544,6,79,NA,NA,1,2.78108e-4,ASV_00571,IT1
544,2,55,NA,NA,2,5.73943e-4,ASV_00571,IT2
545,2,116,NA,NA,2,4.96147e-4,ASV_00572,IT2
545,1,2,11,4,3,2.7997e-5,ASV_00572,IT3
545,4,431,NA,NA,6,1.37742e-4,ASV_00572,UK2
546,6,19,NA,NA,1,3.60369e-4,ASV_00574,IT1
546,2,450,NA,NA,2,2.54879e-4,ASV_00574,IT2
546,1,2,3,19,3,2.07562e-5,ASV_00574,IT3
546,1,1,456,NA,5,4.55289e-4,ASV_00574,UK1
546,4,558,NA,NA,6,9.92028e-5,ASV_00574,UK2
546,3,47,NA,NA,7,4.70002e-4,ASV_00574,SE1
547,5,156,NA,NA,4,3.16036e-4,ASV_00575,FI1
547,4,122,NA,NA,6,2.21569e-4,ASV_00575,UK2
547,3,285,NA,NA,7,2.617e-4,ASV_00575,SE1
548,6,35,NA,NA,1,3.24882e-4,ASV_00576,IT1
548,2,559,NA,NA,2,1.22648e-4,ASV_00576,IT2
548,1,1,103,NA,5,8.77082e-4,ASV_00576,UK1
548,4,136,NA,NA,6,2.14588e-4,ASV_00576,UK2
549,1,1,192,NA,5,7.78706e-4,ASV_00577,UK1
549,4,198,NA,NA,6,1.93798e-4,ASV_00577,UK2
550,2,224,NA,NA,2,4.09551e-4,ASV_00581,IT2
550,1,1,239,NA,5,7.42376e-4,ASV_00581,UK1
550,4,91,NA,NA,6,2.37476e-4,ASV_00581,UK2
551,4,48,NA,NA,6,2.62254e-4,ASV_00582,UK2
552,5,305,NA,NA,4,1.56252e-4,ASV_00583,FI1
552,3,9,NA,NA,7,6.0984e-4,ASV_00583,SE1
553,1,1,118,NA,5,8.54436e-4,ASV_00584,UK1
553,4,286,NA,NA,6,1.69805e-4,ASV_00584,UK2
554,4,478,NA,NA,6,1.23624e-4,ASV_00585,UK2
555,4,367,NA,NA,6,1.51848e-4,ASV_00586,UK2
556,2,508,NA,NA,2,2.10467e-4,ASV_00587,IT2
556,5,40,NA,NA,4,4.52824e-4,ASV_00587,FI1
556,1,1,167,NA,5,7.97676e-4,ASV_00587,UK1
556,4,422,NA,NA,6,1.39435e-4,ASV_00587,UK2
556,3,101,NA,NA,7,3.90362e-4,ASV_00587,SE1
557,1,1,364,NA,5,6.13617e-4,ASV_00589,UK1
557,4,625,NA,NA,6,5.78922e-5,ASV_00589,UK2
558,3,340,NA,NA,7,2.2035e-4,ASV_00590,SE1
559,1,1,459,NA,5,4.52145e-4,ASV_00591,UK1
559,4,214,NA,NA,6,1.87435e-4,ASV_00591,UK2
560,2,443,NA,NA,2,2.60919e-4,ASV_00592,IT2
561,4,9,NA,NA,6,3.27508e-4,ASV_00593,UK2
561,3,323,NA,NA,7,2.3164e-4,ASV_00593,SE1
562,6,170,NA,NA,1,2.15726e-4,ASV_00594,IT1
562,2,78,NA,NA,2,5.3424e-4,ASV_00594,IT2
563,6,215,NA,NA,1,1.88741e-4,ASV_00595,IT1
563,2,125,NA,NA,2,4.83679e-4,ASV_00595,IT2
563,1,1,488,NA,5,2.43723e-4,ASV_00595,UK1
563,4,301,NA,NA,6,1.66761e-4,ASV_00595,UK2
564,6,62,NA,NA,1,2.93468e-4,ASV_00596,IT1
564,2,63,NA,NA,2,5.56112e-4,ASV_00596,IT2
565,4,341,NA,NA,6,1.58823e-4,ASV_00597,UK2
566,5,117,NA,NA,4,3.57794e-4,ASV_00600,FI1
566,4,447,NA,NA,6,1.34615e-4,ASV_00600,UK2
566,3,20,NA,NA,7,5.41689e-4,ASV_00600,SE1
567,5,230,NA,NA,4,2.41405e-4,ASV_00601,FI1
567,3,82,NA,NA,7,4.11294e-4,ASV_00601,SE1
568,4,354,NA,NA,6,1.56055e-4,ASV_00602,UK2
569,5,99,NA,NA,4,3.73212e-4,ASV_00603,FI1
569,4,516,NA,NA,6,1.12285e-4,ASV_00603,UK2
569,3,152,NA,NA,7,3.42559e-4,ASV_00603,SE1
570,1,1,32,NA,5,9.7252e-4,ASV_00604,UK1
570,4,178,NA,NA,6,2.02079e-4,ASV_00604,UK2
571,5,122,NA,NA,4,3.54705e-4,ASV_00607,FI1
571,1,1,422,NA,5,5.41001e-4,ASV_00607,UK1
571,4,54,NA,NA,6,2.58623e-4,ASV_00607,UK2
571,3,104,NA,NA,7,3.87977e-4,ASV_00607,SE1
572,5,328,NA,NA,4,7.17932e-5,ASV_00610,FI1
572,3,228,NA,NA,7,2.92656e-4,ASV_00610,SE1
573,2,249,NA,NA,2,3.94323e-4,ASV_00611,IT2
573,1,1,21,NA,5,9.96716e-4,ASV_00611,UK1
574,2,117,NA,NA,2,4.95447e-4,ASV_00612,IT2
575,6,34,NA,NA,1,3.2893e-4,ASV_00613,IT1
575,2,242,NA,NA,2,3.96019e-4,ASV_00613,IT2
576,3,148,NA,NA,7,3.44756e-4,ASV_00614,SE1
577,2,337,NA,NA,2,3.32233e-4,ASV_00615,IT2
577,1,1,387,NA,5,5.86538e-4,ASV_00615,UK1
578,2,198,NA,NA,2,4.23241e-4,ASV_00618,IT2
578,1,1,286,NA,5,6.92032e-4,ASV_00618,UK1
578,4,575,NA,NA,6,9.36931e-5,ASV_00618,UK2
579,6,264,NA,NA,1,1.59469e-4,ASV_00619,IT1
580,2,128,NA,NA,2,4.8052e-4,ASV_00620,IT2
580,5,290,NA,NA,4,1.67623e-4,ASV_00620,FI1
580,1,1,354,NA,5,6.21308e-4,ASV_00620,UK1
580,4,622,NA,NA,6,6.05453e-5,ASV_00620,UK2
581,5,201,NA,NA,4,2.73371e-4,ASV_00621,FI1
581,3,281,NA,NA,7,2.63424e-4,ASV_00621,SE1
582,6,292,NA,NA,1,1.20606e-4,ASV_00622,IT1
582,2,467,NA,NA,2,2.436e-4,ASV_00622,IT2
582,1,1,109,NA,5,8.69705e-4,ASV_00622,UK1
582,4,511,NA,NA,6,1.14127e-4,ASV_00622,UK2
583,5,151,NA,NA,4,3.25699e-4,ASV_00626,FI1
583,4,95,NA,NA,6,2.35573e-4,ASV_00626,UK2
584,5,61,NA,NA,4,4.09806e-4,ASV_00627,FI1
584,1,1,212,NA,5,7.62409e-4,ASV_00627,UK1
584,4,463,NA,NA,6,1.31165e-4,ASV_00627,UK2
584,3,430,NA,NA,7,1.34226e-4,ASV_00627,SE1
585,2,481,NA,NA,2,2.31885e-4,ASV_00628,IT2
585,1,1,393,NA,5,5.79145e-4,ASV_00628,UK1
585,4,123,NA,NA,6,2.20676e-4,ASV_00628,UK2
586,4,295,NA,NA,6,1.67735e-4,ASV_00629,UK2
587,2,346,NA,NA,2,3.26466e-4,ASV_00630,IT2
587,5,119,NA,NA,4,3.5717e-4,ASV_00630,FI1
587,4,215,NA,NA,6,1.87171e-4,ASV_00630,UK2
587,3,140,NA,NA,7,3.51642e-4,ASV_00630,SE1
588,3,144,NA,NA,7,3.49236e-4,ASV_00631,SE1
589,2,206,NA,NA,2,4.18632e-4,ASV_00633,IT2
589,4,40,NA,NA,6,2.69047e-4,ASV_00633,UK2
590,6,217,NA,NA,1,1.8753e-4,ASV_00635,IT1
590,2,48,NA,NA,2,5.86823e-4,ASV_00635,IT2
590,1,1,65,NA,5,9.26044e-4,ASV_00635,UK1
590,4,433,NA,NA,6,1.36961e-4,ASV_00635,UK2
591,2,274,NA,NA,2,3.69845e-4,ASV_00636,IT2
591,1,2,1,24,3,3.76592e-5,ASV_00636,IT3
592,4,627,NA,NA,6,5.38297e-5,ASV_00637,UK2
593,2,120,NA,NA,2,4.89382e-4,ASV_00638,IT2
593,5,124,NA,NA,4,3.53934e-4,ASV_00638,FI1
593,4,280,NA,NA,6,1.71291e-4,ASV_00638,UK2
593,3,250,NA,NA,7,2.82394e-4,ASV_00638,SE1
594,4,545,NA,NA,6,1.05931e-4,ASV_00639,UK2
595,5,112,NA,NA,4,3.6423e-4,ASV_00640,FI1
595,4,378,NA,NA,6,1.4996e-4,ASV_00640,UK2
595,3,161,NA,NA,7,3.35892e-4,ASV_00640,SE1
596,2,446,NA,NA,2,2.56962e-4,ASV_00641,IT2
596,5,313,NA,NA,4,1.45558e-4,ASV_00641,FI1
596,1,1,409,NA,5,5.64788e-4,ASV_00641,UK1
596,4,630,NA,NA,6,4.08096e-5,ASV_00641,UK2
596,3,361,NA,NA,7,1.99616e-4,ASV_00641,SE1
597,2,68,NA,NA,2,5.48016e-4,ASV_00643,IT2
597,5,203,NA,NA,4,2.72407e-4,ASV_00643,FI1
597,1,1,24,NA,5,9.89933e-4,ASV_00643,UK1
597,4,65,NA,NA,6,2.53059e-4,ASV_00643,UK2
597,3,264,NA,NA,7,2.75776e-4,ASV_00643,SE1
598,5,148,NA,NA,4,3.29023e-4,ASV_00644,FI1
598,3,363,NA,NA,7,1.98926e-4,ASV_00644,SE1
599,2,451,NA,NA,2,2.5474e-4,ASV_00645,IT2
599,5,78,NA,NA,4,3.9014e-4,ASV_00645,FI1
599,4,616,NA,NA,6,6.85589e-5,ASV_00645,UK2
599,3,139,NA,NA,7,3.51742e-4,ASV_00645,SE1
600,4,119,NA,NA,6,2.22803e-4,ASV_00647,UK2
600,3,156,NA,NA,7,3.38443e-4,ASV_00647,SE1
601,5,12,NA,NA,4,5.20325e-4,ASV_00649,FI1
601,3,440,NA,NA,7,1.09212e-4,ASV_00649,SE1
602,2,130,NA,NA,2,4.79928e-4,ASV_00651,IT2
602,5,288,NA,NA,4,1.68959e-4,ASV_00651,FI1
602,1,1,39,NA,5,9.5873e-4,ASV_00651,UK1
602,4,414,NA,NA,6,1.42047e-4,ASV_00651,UK2
603,3,260,NA,NA,7,2.78083e-4,ASV_00652,SE1
604,4,135,NA,NA,6,2.14855e-4,ASV_00653,UK2
605,6,191,NA,NA,1,2.05859e-4,ASV_00654,IT1
605,2,496,NA,NA,2,2.23245e-4,ASV_00654,IT2
605,1,2,3,4,3,5.51154e-5,ASV_00654,IT3
605,1,1,270,NA,5,7.15674e-4,ASV_00654,UK1
605,4,361,NA,NA,6,1.53277e-4,ASV_00654,UK2
605,3,297,NA,NA,7,2.53507e-4,ASV_00654,SE1
606,6,192,NA,NA,1,2.04982e-4,ASV_00656,IT1
606,2,472,NA,NA,2,2.38011e-4,ASV_00656,IT2
606,5,253,NA,NA,4,2.16498e-4,ASV_00656,FI1
606,1,1,336,NA,5,6.44042e-4,ASV_00656,UK1
606,4,513,NA,NA,6,1.13421e-4,ASV_00656,UK2
606,3,129,NA,NA,7,3.60605e-4,ASV_00656,SE1
607,1,1,487,NA,5,2.68631e-4,ASV_00657,UK1
607,4,97,NA,NA,6,2.33866e-4,ASV_00657,UK2
608,3,309,NA,NA,7,2.42805e-4,ASV_00659,SE1
609,4,458,NA,NA,6,1.32386e-4,ASV_00660,UK2
610,2,202,NA,NA,2,4.19361e-4,ASV_00662,IT2
610,5,91,NA,NA,4,3.75969e-4,ASV_00662,FI1
610,3,243,NA,NA,7,2.8493e-4,ASV_00662,SE1
611,4,26,NA,NA,6,2.8495e-4,ASV_00663,UK2
612,2,548,NA,NA,2,1.64356e-4,ASV_00665,IT2
612,4,139,NA,NA,6,2.14023e-4,ASV_00665,UK2
613,2,313,NA,NA,2,3.4471e-4,ASV_00666,IT2
613,5,118,NA,NA,4,3.57612e-4,ASV_00666,FI1
613,3,446,NA,NA,7,1.03435e-4,ASV_00666,SE1
614,2,33,NA,NA,2,6.29244e-4,ASV_00668,IT2
615,4,83,NA,NA,6,2.41856e-4,ASV_00669,UK2
616,4,610,NA,NA,6,7.35357e-5,ASV_00670,UK2
617,6,209,NA,NA,1,1.93739e-4,ASV_00671,IT1
617,2,25,NA,NA,2,6.59634e-4,ASV_00671,IT2
617,1,1,206,NA,5,7.65944e-4,ASV_00671,UK1
617,4,501,NA,NA,6,1.15573e-4,ASV_00671,UK2
617,3,155,NA,NA,7,3.40491e-4,ASV_00671,SE1
618,2,371,NA,NA,2,3.12997e-4,ASV_00673,IT2
618,1,1,9,NA,5,0.00105021,ASV_00673,UK1
618,4,263,NA,NA,6,1.75904e-4,ASV_00673,UK2
619,6,285,NA,NA,1,1.33214e-4,ASV_00674,IT1
620,3,290,NA,NA,7,2.59157e-4,ASV_00675,SE1
621,2,298,NA,NA,2,3.54059e-4,ASV_00676,IT2
621,4,120,NA,NA,6,2.22729e-4,ASV_00676,UK2
622,2,173,NA,NA,2,4.48014e-4,ASV_00679,IT2
622,1,1,240,NA,5,7.42271e-4,ASV_00679,UK1
623,5,322,NA,NA,4,1.17611e-4,ASV_00682,FI1
623,4,270,NA,NA,6,1.74015e-4,ASV_00682,UK2
624,5,35,NA,NA,4,4.59737e-4,ASV_00683,FI1
624,3,125,NA,NA,7,3.66615e-4,ASV_00683,SE1
625,3,299,NA,NA,7,2.4889e-4,ASV_00685,SE1
626,2,36,NA,NA,2,6.16968e-4,ASV_00686,IT2
626,4,217,NA,NA,6,1.8671e-4,ASV_00686,UK2
626,3,443,NA,NA,7,1.0466e-4,ASV_00686,SE1
627,2,102,NA,NA,2,5.13374e-4,ASV_00687,IT2
628,4,456,NA,NA,6,1.32927e-4,ASV_00688,UK2
628,3,165,NA,NA,7,3.31381e-4,ASV_00688,SE1
629,5,297,NA,NA,4,1.63427e-4,ASV_00689,FI1
629,4,375,NA,NA,6,1.50185e-4,ASV_00689,UK2
629,3,372,NA,NA,7,1.94143e-4,ASV_00689,SE1
630,6,26,NA,NA,1,3.40274e-4,ASV_00690,IT1
630,1,1,202,NA,5,7.6805e-4,ASV_00690,UK1
631,4,471,NA,NA,6,1.27899e-4,ASV_00693,UK2
631,3,221,NA,NA,7,2.95025e-4,ASV_00693,SE1
632,4,454,NA,NA,6,1.33463e-4,ASV_00694,UK2
633,4,33,NA,NA,6,2.76031e-4,ASV_00695,UK2
634,6,164,NA,NA,1,2.23543e-4,ASV_00697,IT1
634,2,311,NA,NA,2,3.45946e-4,ASV_00697,IT2
634,1,1,52,NA,5,9.41687e-4,ASV_00697,UK1
635,4,363,NA,NA,6,1.52367e-4,ASV_00699,UK2
636,1,1,363,NA,5,6.14461e-4,ASV_00700,UK1
636,3,420,NA,NA,7,1.43733e-4,ASV_00700,SE1
637,1,1,335,NA,5,6.45083e-4,ASV_00701,UK1
638,5,301,NA,NA,4,1.6181e-4,ASV_00704,FI1
638,3,403,NA,NA,7,1.70151e-4,ASV_00704,SE1
639,5,21,NA,NA,4,4.9388e-4,ASV_00705,FI1
639,4,612,NA,NA,6,7.22946e-5,ASV_00705,UK2
640,1,1,316,NA,5,6.67406e-4,ASV_00708,UK1
641,2,139,NA,NA,2,4.70006e-4,ASV_00709,IT2
641,4,538,NA,NA,6,1.07397e-4,ASV_00709,UK2
641,3,265,NA,NA,7,2.73758e-4,ASV_00709,SE1
642,3,292,NA,NA,7,2.56892e-4,ASV_00711,SE1
643,5,200,NA,NA,4,2.73773e-4,ASV_00712,FI1
643,3,432,NA,NA,7,1.31693e-4,ASV_00712,SE1
644,6,286,NA,NA,1,1.32077e-4,ASV_00714,IT1
644,2,288,NA,NA,2,3.60877e-4,ASV_00714,IT2
645,5,317,NA,NA,4,1.33059e-4,ASV_00715,FI1
646,2,532,NA,NA,2,1.85258e-4,ASV_00718,IT2
647,2,511,NA,NA,2,2.06964e-4,ASV_00721,IT2
647,1,1,197,NA,5,7.70562e-4,ASV_00721,UK1
647,4,399,NA,NA,6,1.44728e-4,ASV_00721,UK2
647,3,127,NA,NA,7,3.62074e-4,ASV_00721,SE1
648,3,357,NA,NA,7,2.04501e-4,ASV_00722,SE1
649,5,196,NA,NA,4,2.80652e-4,ASV_00723,FI1
649,4,100,NA,NA,6,2.30809e-4,ASV_00723,UK2
649,3,21,NA,NA,7,5.38653e-4,ASV_00723,SE1
650,2,322,NA,NA,2,3.40779e-4,ASV_00724,IT2
651,2,28,NA,NA,2,6.48035e-4,ASV_00726,IT2
651,4,177,NA,NA,6,2.02482e-4,ASV_00726,UK2
651,3,160,NA,NA,7,3.35921e-4,ASV_00726,SE1
652,2,480,NA,NA,2,2.31969e-4,ASV_00727,IT2
652,5,303,NA,NA,4,1.59083e-4,ASV_00727,FI1
652,1,1,473,NA,5,4.09204e-4,ASV_00727,UK1
652,4,574,NA,NA,6,9.38185e-5,ASV_00727,UK2
652,3,7,NA,NA,7,6.32408e-4,ASV_00727,SE1
653,6,138,NA,NA,1,2.41084e-4,ASV_00728,IT1
653,2,41,NA,NA,2,6.00035e-4,ASV_00728,IT2
653,4,211,NA,NA,6,1.8944e-4,ASV_00728,UK2
654,5,90,NA,NA,4,3.76874e-4,ASV_00729,FI1
655,4,287,NA,NA,6,1.6958e-4,ASV_00730,UK2
656,6,111,NA,NA,1,2.55684e-4,ASV_00732,IT1
656,2,321,NA,NA,2,3.40959e-4,ASV_00732,IT2
656,1,2,4,14,3,3.0609e-5,ASV_00732,IT3
657,1,1,68,NA,5,9.23104e-4,ASV_00733,UK1
657,4,234,NA,NA,6,1.82592e-4,ASV_00733,UK2
658,2,528,NA,NA,2,1.90365e-4,ASV_00734,IT2
659,3,162,NA,NA,7,3.34477e-4,ASV_00735,SE1
660,1,1,314,NA,5,6.68344e-4,ASV_00736,UK1
660,4,154,NA,NA,6,2.10054e-4,ASV_00736,UK2
660,3,80,NA,NA,7,4.13997e-4,ASV_00736,SE1
661,4,353,NA,NA,6,1.56464e-4,ASV_00737,UK2
661,3,394,NA,NA,7,1.76334e-4,ASV_00737,SE1
